Player,Team,Pos,# of Top 5 Szns,# of Top 12 Szns,# of Top 24 Szns,Draft,Age,Draft Year,Cr.Year,SZN Year,POS RK,PPG POS RK,TEAM POS RK,GMs,Opps,TGT%,EPG,FPOE/G,aDot,Yd/TMAtt / G,PPG (PPR),TD Rate (YD/TD),Dominator (rec),Opportunity Share (% of team - non qb - RuAtt and Tgts),PPR,.5ppr,STD,SIXPT,FFPC,DK,FD,Snaps,Snap%,Tgt,Tgt Shr,Att,% Tm Att,Opps,% Tm Opps,Yards,Att,Comp,Comp%,TD,Int,Yd/Att,Rating,Total,Completed,Conv%,AY/Att,EP,FPOE,PaEP,PaFPOE,ruEP,ruFPOE,reEP,reFPOE,Att,Yards,TD,RUSH TD% (TD/ATT),YPC,% Tm Att,FumL,Tgt,Rec,Yards,TD,TD% (REC/TD,YPR,Yd/Tgt,TGT%,AirYards,AY/Tgt,YAC,RACR,Airyards %,WOPR,AirYAC (AY+YAC),
Joe Adams,CAR,WR,0.00,0.00,0.00,104,23,2012,1,2012,187,195,6,9,4,0.00%,0.34,-0.01,2.00,0.04,0.33,0.00,0.2%,0.6%,3,2.5,2,3,3,0,-3.5,22,0.04,1,0,3,0.01,4,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3.1,-0.1,0,0,1.4,-0.1,1.7,0,3,13,0,0.00%,4.3,0.01,3,1,1,7,0,0.00%,7,7,0,2,2,5,3.5,0,0.01,7,Joe Adams1
Joe Morgan,NO,WR,0.00,0.00,0.00,329,24,2011,2,2012,92,104,3,14,21,3.00%,2.23,2.49,0.00,0.42,4.71,126.67,10.8%,3.2%,66,61,56,66,66,69,61,382,0.39,20,0.03,1,0,21,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,31.2,34.8,0,0,0.7,-0.6,30.5,35.4,1,1,0,0.00%,1,0,0,20,10,379,3,15.00%,37.9,18.9,0.03,0,0,0,Inf,0,0.05,0,Joe Morgan2
Jon Baldwin,KC,WR,0.00,0.00,0.00,26,23,2011,2,2012,102,116,2,15,47,11.00%,5.33,-1.43,15.60,0.36,3.90,325.00,17.5%,7.0%,58.5,48.5,38.5,58.5,58.5,58.5,48.5,542,0.55,47,0.11,0,0,47,0.05,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,80,-21.5,0,0,0,0,80,-21.5,0,0,0,0.00%,NA,0,0,47,20,325,1,2.13%,16.2,6.9,0.11,731,15.6,109,0.44,0.2,0.31,840,Jon Baldwin2
Jordan Shipley,JAC,WR,0.00,0.00,0.00,84,27,2010,3,2012,108,76,3,7,39,15.00%,8.50,-0.87,9.20,0.59,7.63,244.00,9.7%,5.7%,53.4,41.9,30.4,53.4,53.4,52.4,39.9,253,0.52,39,0.15,0,0,39,0.09,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,59.5,-6.1,0,0,0,0,59.5,-6.1,0,0,0,0.00%,NA,0,1,39,23,244,1,2.56%,10.6,6.3,0.15,357,9.2,58,0.68,0.15,0.33,415,Jordan Shipley3
Jordan White,NYJ,WR,0.00,0.00,0.00,244,24,2012,1,2012,191,185,8,3,3,3.00%,1.57,-0.80,17.30,0.07,0.77,0.00,0.4%,0.4%,2.3,1.8,1.3,2.3,2.3,2.3,1.8,31,0.15,3,0.03,0,0,3,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,4.7,-2.4,0,0,0,0,4.7,-2.4,0,0,0,0.00%,NA,0,0,3,1,13,0,0.00%,13,4.3,0.03,52,17.3,3,0.25,0.07,0.09,55,Jordan White1
Josh Bellamy,KC,WR,0.00,0.00,0.00,329,23,2012,1,2012,220,220,7,2,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,Josh Bellamy1
Josh Cooper,CLE,WR,0.00,0.00,0.00,329,23,2012,1,2012,145,131,6,6,18,9.00%,4.62,-1.52,7.60,0.29,3.10,0.00,2.9%,2.7%,18.6,14.6,10.6,18.6,18.6,18.6,14.6,86,0.22,18,0.09,0,0,18,0.05,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,27.7,-9.1,0,0,0,0,27.7,-9.5,0,0,0,0.00%,NA,0,0,18,8,106,0,0.00%,13.2,5.9,0.09,136,7.6,48,0.78,0.1,0.2,184,Josh Cooper1
Josh Gordon,CLE,WR,1.00,1.00,1.00,329,21,2012,1,2012,41,54,2,16,95,17.00%,9.49,0.54,12.50,0.84,10.03,161.00,37.6%,14.2%,160.5,135.5,110.5,160.5,160.5,162.5,133.5,815,0.79,95,0.17,0,0,95,0.1,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,151.8,8.7,0,0,0,0,151.8,7.9,0,0,0,0.00%,NA,0,1,95,50,805,5,5.26%,16.1,8.5,0.17,1189,12.5,331,0.68,0.29,0.46,1520,Josh Gordon1
Julio Jones,ATL,WR,3.00,7.00,8.00,6,23,2011,2,2012,11,12,2,16,135,21.00%,13.79,2.57,11.70,1.24,16.36,122.80,41.5%,19.9%,261.8,222.3,182.8,261.8,261.8,273.8,222.3,836,0.79,129,0.21,6,0.02,135,0.14,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,220.7,41.1,0,0,4.3,-1.3,216.4,42.4,6,30,0,0.00%,5,0.02,0,129,79,1198,10,7.75%,15.2,9.3,0.21,1509,11.7,511,0.79,0.31,0.53,2020,Julio Jones2
Juron Criner,LV,WR,0.00,0.00,0.00,168,23,2012,1,2012,123,130,6,12,33,7.00%,4.59,-1.33,7.90,0.20,3.26,151.00,5.6%,4.7%,39.1,31.1,23.1,39.1,39.1,39.1,31.1,164,0.22,33,0.07,0,0,33,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,55.1,-16,0,0,0,0,55.1,-16,0,0,0,0.00%,NA,0,0,33,16,151,1,3.03%,9.4,4.6,0.07,262,7.9,80,0.58,0.06,0.15,342,Juron Criner1
Justin Blackmon,JAC,WR,0.00,0.00,0.00,5,22,2012,1,2012,29,43,2,16,134,23.00%,13.16,-1.61,10.50,0.94,11.55,177.60,38.4%,19.6%,184.8,152.8,120.8,184.8,184.8,187.8,152.8,965,0.91,132,0.23,2,0.01,134,0.14,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,210.5,-25.7,0,0,1.4,0.9,209,-26.5,2,23,0,0.00%,11.5,0.01,0,132,64,865,5,3.79%,13.5,6.6,0.23,1385,10.5,284,0.62,0.28,0.54,1669,Justin Blackmon1
Kamar Aiken,NE,WR,0.00,0.00,0.00,329,23,2011,2,2012,220,220,8,1,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,3,0.04,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,Kamar Aiken2
Kealoha Pilares,CAR,WR,0.00,0.00,0.00,132,24,2011,2,2012,155,159,4,8,5,2.00%,1.40,0.34,-2.00,0.12,1.74,59.00,3.7%,0.8%,13.9,12.9,11.9,13.9,13.9,13.9,12.9,33,0.07,4,0.02,1,0,5,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,11.2,2.7,0,0,3.8,-3.3,7.4,4.8,1,17,0,0.00%,17,0,0,4,2,42,1,25.00%,21,10.5,0.02,-8,-2,49,-5.25,0,0.02,41,Kealoha Pilares2
Kendall Wright,TEN,WR,0.00,0.00,1.00,20,23,2012,1,2012,45,53,1,15,104,20.00%,11.31,-1.24,6.60,0.73,10.07,157.50,29.3%,15.3%,151,119,87,151,151,150,117,556,0.59,103,0.2,1,0,104,0.12,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,169.6,-18.6,0,0,0.7,-0.3,169,-20.8,1,4,0,0.00%,4,0,1,103,64,626,4,3.88%,9.8,6.1,0.2,676,6.6,314,0.93,0.15,0.41,990,Kendall Wright1
Keshawn Martin,HOU,WR,0.00,0.00,0.00,121,22,2012,1,2012,130,156,4,16,32,5.00%,3.32,-1.46,7.40,0.13,1.86,138.00,4.4%,4.2%,29.8,24.8,19.8,29.8,29.8,29.8,24.8,264,0.23,28,0.05,4,0.01,32,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,53.1,-23.3,0,0,3.8,1.5,49.3,-24.8,4,53,0,0.00%,13.2,0.01,0,28,10,85,1,3.57%,8.5,3,0.05,208,7.4,37,0.41,0.05,0.11,245,Keshawn Martin1
Kevin Cone,ATL,WR,0.00,0.00,0.00,329,24,2011,2,2012,220,220,5,8,1,0.00%,0.40,-0.40,1.00,0.00,0.00,0.00,0.0%,0.1%,0,0,0,0,0,0,0,18,0.03,1,0,0,0,1,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3.2,-3.2,0,0,0,0,3.2,-3.2,0,0,0,0.00%,NA,0,0,1,0,0,0,0.00%,NA,0,0,1,1,0,0,0,0.01,1,Kevin Cone2
Kevin Elliott,JAC,WR,0.00,0.00,0.00,329,24,2012,1,2012,142,146,5,9,31,10.00%,5.46,-3.14,0.00,0.20,2.31,0.00,3.1%,4.5%,20.8,15.8,10.8,20.8,20.8,20.8,15.8,220,0.36,31,0.1,0,0,31,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,49.1,-28.3,0,0,0,0,49.1,-28.3,0,0,0,0.00%,NA,0,0,31,10,108,0,0.00%,10.8,3.5,0.1,0,0,0,Inf,0,0.15,0,Kevin Elliott1
Kris Adams,IND,WR,0.00,0.00,0.00,329,25,2012,1,2012,180,165,6,3,8,7.00%,3.80,-2.27,12.20,0.13,1.53,0.00,0.6%,1.0%,4.6,3.6,2.6,4.6,4.6,4.6,3.6,94,0.44,8,0.07,0,0,8,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,11.4,-6.8,0,0,0,0,11.4,-6.8,0,0,0,0.00%,NA,0,0,8,2,26,0,0.00%,13,3.2,0.07,98,12.2,5,0.27,0.08,0.16,103,Kris Adams1
Kris Durham,DET,WR,0.00,0.00,0.00,107,24,2011,2,2012,138,85,4,4,21,11.00%,7.68,-1.05,14.50,0.44,6.63,125.00,4.7%,2.8%,26.5,22.5,18.5,26.5,26.5,26.5,22.5,218,0.72,21,0.11,0,0,21,0.07,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,30.7,-4.2,0,0,0,0,30.7,-4.2,0,0,0,0.00%,NA,0,0,21,8,125,1,4.76%,15.6,6,0.11,304,14.5,25,0.41,0.18,0.3,329,Kris Durham2
Kyle Williams,SF,WR,0.00,0.00,0.00,206,24,2010,3,2012,118,115,4,11,26,8.00%,3.23,0.71,11.70,0.37,3.94,233.00,8.1%,4.0%,43.3,36.3,29.3,43.3,43.3,43.3,36.3,246,0.36,22,0.08,4,0.01,26,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,35.5,7.8,0,0,1.7,0.4,33.9,7.3,4,21,0,0.00%,5.2,0.01,0,22,14,212,1,4.55%,15.1,9.6,0.08,258,11.7,73,0.82,0.11,0.19,331,Kyle Williams3
LaQuan Williams,BAL,WR,0.00,0.00,0.00,329,24,2011,2,2012,220,220,7,6,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,9,0.02,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,LaQuan Williams2
LaRon Byrd,ARI,WR,0.00,0.00,0.00,329,23,2012,1,2012,193,191,5,3,2,2.00%,0.90,-0.30,3.00,0.04,0.60,0.00,0.2%,0.3%,1.8,1.3,0.8,1.8,1.8,1.8,1.3,11,0.05,2,0.02,0,0,2,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,2.7,-0.9,0,0,0,0,2.7,-0.9,0,0,0,0.00%,NA,0,0,2,1,8,0,0.00%,8,4,0.02,6,3,2,1.33,0.01,0.03,8,LaRon Byrd1
LaVon Brazill,IND,WR,0.00,0.00,0.00,206,23,2012,1,2012,128,140,4,14,24,4.00%,2.66,-0.11,17.80,0.20,2.54,186.00,6.4%,2.9%,35.6,30.1,24.6,35.6,35.6,34.6,28.1,206,0.2,24,0.04,0,0,24,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,37.2,-1.6,0,0,0,0,37.2,-1.6,0,0,0,0.00%,NA,0,1,24,11,186,1,4.17%,16.9,7.8,0.04,426,17.8,72,0.44,0.08,0.12,498,LaVon Brazill1
Leonard Hankerson,WAS,WR,0.00,0.00,0.00,79,23,2011,2,2012,67,83,4,16,59,13.00%,5.92,1.01,13.40,0.57,6.93,182.67,21.1%,8.2%,110.8,91.8,72.8,110.8,110.8,110.8,91.8,573,0.55,57,0.13,2,0,59,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,94.7,16.1,0,0,1,-0.5,93.7,16.6,2,5,0,0.00%,2.5,0,0,57,38,543,3,5.26%,14.3,9.5,0.13,763,13.4,150,0.71,0.21,0.34,913,Leonard Hankerson2
Lestar Jean,HOU,WR,0.00,0.00,0.00,329,24,2011,2,2012,136,154,3,14,12,2.00%,1.23,0.71,19.00,0.16,1.94,151.00,6.0%,1.6%,27.1,24.1,21.1,27.1,27.1,27.1,24.1,176,0.18,12,0.02,0,0,12,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,17.2,9.9,0,0,0,0,17.2,9.9,0,0,0,0.00%,NA,0,0,12,6,151,1,8.33%,25.2,12.6,0.02,228,19,83,0.66,0.06,0.08,311,Lestar Jean2
Logan Paulsen,WAS,WR,0.00,0.00,0.00,329,25,2010,3,2012,99,118,5,16,37,9.00%,3.58,0.28,8.00,0.32,3.86,308.00,10.5%,5.1%,61.8,49.3,36.8,61.8,61.8,61.8,49.3,675,0.65,37,0.09,0,0,37,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,57.3,4.5,0,0,0,0,57.3,4.5,0,0,0,0.00%,NA,0,0,37,25,308,1,2.70%,12.3,8.3,0.09,296,8,122,1.04,0.08,0.18,418,Logan Paulsen3
Marcus Easley,BUF,WR,0.00,0.00,0.00,107,25,2011,2,2012,220,220,8,2,0,0.00%,0.00,0.00,NA,0.00,0.00,0.00,0.0%,0.0%,0,0,0,0,0,0,0,4,0.03,0,0,0,0,0,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,0,0,0,0,0,0,0,0,0,0,0,0.00%,NA,0,0,0,0,0,0,0.00%,NA,NA,0,0,NA,0,NA,0,0,0,Marcus Easley2
Mardy Gilyard,NYJ,WR,0.00,0.00,0.00,99,26,2010,3,2012,184,189,9,5,6,4.00%,1.64,-0.94,7.00,0.05,0.70,0.00,0.5%,0.8%,3.5,2.5,1.5,3.5,3.5,3.5,2.5,49,0.15,6,0.04,0,0,6,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,8.2,-4.7,0,0,0,0,8.2,-4.7,0,0,0,0.00%,NA,0,0,6,2,15,0,0.00%,7.5,2.5,0.04,42,7,11,0.36,0.03,0.08,53,Mardy Gilyard3
Marlon Moore,MIA,WR,0.00,0.00,0.00,329,25,2010,3,2012,141,155,6,13,12,3.00%,1.42,0.47,14.20,0.16,1.88,125.00,6.8%,1.7%,24.5,21.5,18.5,24.5,24.5,24.5,21.5,195,0.24,11,0.03,1,0,12,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,18.4,6.1,0,0,0.5,0.4,17.9,5.7,1,9,0,0.00%,9,0,0,11,6,116,1,9.09%,19.3,10.5,0.03,156,14.2,23,0.74,0.05,0.08,179,Marlon Moore3
Marvin Jones,CIN,WR,0.00,1.00,2.00,166,22,2012,1,2012,114,102,4,10,35,10.00%,6.00,-1.12,12.40,0.41,4.88,248.00,7.4%,4.9%,48.8,39.8,30.8,48.8,48.8,48.8,39.8,355,0.53,32,0.1,3,0.01,35,0.06,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,60,-11.2,0,0,7.5,-2.8,52.5,-8.4,3,47,0,0.00%,15.7,0.01,0,32,18,201,1,3.13%,11.2,6.3,0.1,397,12.4,34,0.51,0.13,0.24,431,Marvin Jones1
Marvin McNutt,PHI,WR,0.00,0.00,0.00,194,23,2012,1,2012,220,220,6,4,2,1.00%,0.93,-0.93,32.00,0.00,0.00,0.00,0.0%,0.3%,0,0,0,0,0,0,0,14,0.05,2,0.01,0,0,2,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3.7,-3.7,0,0,0,0,3.7,-3.7,0,0,0,0.00%,NA,0,0,2,0,0,0,0.00%,NA,0,0.01,64,32,0,0,0.04,0.05,64,Marvin McNutt1
Michael Floyd,ARI,WR,0.00,0.00,0.00,13,23,2012,1,2012,65,80,3,16,86,14.00%,8.69,-1.61,10.90,0.59,7.08,281.00,25.8%,11.7%,113.2,90.7,68.2,113.2,113.2,115.2,88.7,555,0.53,86,0.14,0,0,86,0.09,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,139,-25.8,0,0,0,0,139,-25.8,0,0,0,0.00%,NA,0,1,86,45,562,2,2.33%,12.5,6.5,0.14,940,10.9,155,0.6,0.2,0.35,1095,Michael Floyd1
Michael Preston,TEN,WR,0.00,0.00,0.00,329,23,2011,2,2012,165,137,5,4,7,7.00%,2.45,0.28,18.00,0.26,2.73,0.00,1.7%,1.0%,10.9,8.4,5.9,10.9,10.9,10.9,8.4,61,0.26,7,0.07,0,0,7,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,9.8,1.1,0,0,0,0,9.8,1.1,0,0,0,0.00%,NA,0,0,7,5,59,0,0.00%,11.8,8.4,0.07,126,18,9,0.47,0.11,0.18,135,Michael Preston2
Mike Brown,JAC,WR,0.00,0.00,0.00,329,23,2012,1,2012,220,220,11,2,1,1.00%,0.75,-0.75,6.00,0.00,0.00,0.00,0.0%,0.1%,0,0,0,0,0,0,0,13,0.08,1,0.01,0,0,1,0.01,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,1.5,-1.5,0,0,0,0,1.5,-1.5,0,0,0,0.00%,NA,0,0,1,0,0,0,0.00%,NA,0,0.01,6,6,0,0,0.01,0.02,6,Mike Brown1
Mike Williams,TB,WR,0.00,0.00,2.00,101,25,2010,3,2012,19,26,2,16,127,23.00%,13.58,0.05,12.90,1.04,13.63,113.78,40.7%,17.6%,218,186.5,155,218,218,226.72,186.22,898,0.86,126,0.23,0,0,126,0.13,28,1,1,1,0,0,28,118.8,28,28,1,28,217.2,0.8,1.4,0,0,0,215.8,0.8,0,0,0,0.00%,NA,0,0,126,63,996,9,7.14%,15.8,7.9,0.23,1625,12.9,332,0.61,0.29,0.54,1957,Mike Williams3
Mohamed Sanu,CIN,WR,0.00,0.00,0.00,83,23,2012,1,2012,95,79,3,9,31,9.00%,5.77,1.41,6.70,0.44,7.17,48.40,11.7%,4.2%,64.55,56.55,48.55,66.55,64.55,63.82,55.82,204,0.35,25,0.09,5,0.02,30,0.05,73,1,1,1,1,0,73,158.3,43,43,1,43,51.9,12.7,2.2,5.5,1.7,-0.2,47.9,7.5,5,15,0,0.00%,3,0.02,0,25,16,154,4,16.00%,9.6,6.2,0.09,167,6.7,71,0.92,0.07,0.17,238,Mohamed Sanu1
Nathan Palmer,IND,WR,0.00,0.00,0.00,329,23,2012,1,2012,199,199,7,3,4,3.00%,2.57,-2.37,11.00,-0.02,0.20,0.00,-0.1%,0.5%,0.6,0.1,-0.4,0.6,0.6,0.6,0.1,16,0.07,4,0.03,0,0,4,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,7.7,-7.1,0,0,0,0,7.7,-7.1,0,0,0,0.00%,NA,0,0,4,1,-4,0,0.00%,-4,-1,0.03,44,11,-1,-0.09,0.03,0.06,43,Nathan Palmer1
Preston Parker,TB,WR,0.00,0.00,0.00,329,25,2010,3,2012,198,194,7,2,3,4.00%,1.90,-1.55,3.50,0.06,0.35,0.00,0.0%,0.4%,0.7,0.7,0.7,0.7,0.7,0.7,0.7,35,0.3,2,0.04,1,0.02,3,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3.8,-3.1,0,0,0.7,0,3.1,-3.1,1,7,0,0.00%,7,0.02,0,2,0,0,0,0.00%,NA,0,0.04,7,3.5,0,0,0.01,0.07,7,Preston Parker3
Randall Cobb,GB,WR,0.00,1.00,2.00,64,22,2011,2,2012,16,14,1,15,114,21.00%,11.81,4.36,7.80,1.17,16.17,135.75,32.0%,15.6%,242.6,202.6,162.6,242.6,242.6,250.6,200.6,635,0.61,104,0.21,10,0.02,114,0.12,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,177.2,65.4,0,0,7.8,5.4,169.4,54,10,132,0,0.00%,13.2,0.02,1,104,80,954,8,7.69%,11.9,9.2,0.21,816,7.8,456,1.17,0.2,0.45,1272,Randall Cobb2
Richard Goodman,LAC,WR,0.00,0.00,0.00,329,25,2010,3,2012,220,220,7,7,2,1.00%,0.43,-0.43,24.00,0.00,0.00,0.00,0.0%,0.3%,0,0,0,0,0,0,0,8,0.02,2,0.01,0,0,2,0,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,3,-3,0,0,0,0,3,-3,0,0,0,0.00%,NA,0,0,2,0,0,0,0.00%,NA,0,0.01,48,24,0,0,0.03,0.03,48,Richard Goodman3
Riley Cooper,PHI,WR,0.00,0.00,0.00,159,25,2010,3,2012,93,90,4,11,48,12.00%,6.99,-1.01,10.90,0.35,5.98,82.67,14.4%,6.8%,65.8,54.3,42.8,65.8,65.8,65.8,54.3,487,0.64,48,0.12,0,0,48,0.07,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,76.9,-11.1,0,0,0,0,76.9,-11.1,0,0,0,0.00%,NA,0,0,48,23,248,3,6.25%,10.8,5.2,0.12,524,10.9,90,0.47,0.15,0.28,614,Riley Cooper3
Rishard Matthews,MIA,WR,0.00,0.00,1.00,227,23,2012,1,2012,139,119,4,7,20,10.00%,4.31,-0.59,12.10,0.37,3.73,0.00,4.2%,2.8%,26.1,20.6,15.1,26.1,26.1,26.1,20.6,231,0.53,20,0.1,0,0,20,0.05,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,30.2,-4.1,0,0,0,0,30.2,-4.1,0,0,0,0.00%,NA,0,0,20,11,151,0,0.00%,13.7,7.5,0.1,241,12.1,30,0.63,0.12,0.23,271,Rishard Matthews1
Rod Streater,LV,WR,0.00,0.00,0.00,329,24,2012,1,2012,64,78,4,16,75,12.00%,7.71,-0.37,12.60,0.58,7.34,194.67,19.9%,10.8%,117.4,97.9,78.4,117.4,117.4,119.4,95.9,581,0.58,75,0.12,0,0,75,0.08,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,123.3,-5.9,0,0,0,0,123.3,-5.9,0,0,0,0.00%,NA,0,1,75,39,584,3,4.00%,15,7.8,0.12,942,12.6,140,0.62,0.18,0.31,1082,Rod Streater1
Rueben Randle,NYG,WR,0.00,0.00,0.00,63,21,2012,1,2012,90,112,4,16,32,6.00%,3.60,0.58,11.80,0.31,4.18,99.33,13.3%,4.3%,66.8,57.3,47.8,66.8,66.8,66.8,57.3,245,0.24,32,0.06,0,0,32,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,57.6,9.2,0,0,0,0,57.6,9.2,0,0,0,0.00%,NA,0,0,32,19,298,3,9.38%,15.7,9.3,0.06,379,11.8,73,0.79,0.08,0.14,452,Rueben Randle1
Ryan Broyles,DET,WR,0.00,0.00,0.00,54,24,2012,1,2012,94,88,5,10,32,7.00%,5.32,1.18,9.30,0.44,6.50,155.00,10.5%,4.2%,65,54,43,65,65,68,54,278,0.36,32,0.07,0,0,32,0.04,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,53.2,11.8,0,0,0,0,53.2,11.8,0,0,0,0.00%,NA,0,0,32,22,310,2,6.25%,14.1,9.7,0.07,297,9.3,151,1.04,0.07,0.15,448,Ryan Broyles1
Ryan Whalen,CIN,WR,0.00,0.00,0.00,167,23,2011,2,2012,160,167,6,9,12,4.00%,1.89,-0.52,8.70,0.10,1.37,0.00,1.5%,1.7%,12.3,8.8,5.3,12.3,12.3,12.3,8.8,95,0.16,12,0.04,0,0,12,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,17,-4.7,0,0,0,0,17,-4.7,0,0,0,0.00%,NA,0,0,12,7,53,0,0.00%,7.6,4.4,0.04,104,8.7,14,0.51,0.04,0.09,118,Ryan Whalen2
Seyi Ajirotutu,LAC,WR,0.00,0.00,0.00,329,25,2010,3,2012,174,143,6,3,4,4.00%,1.90,0.60,11.20,0.26,2.50,0.00,1.2%,0.6%,7.5,6,4.5,7.5,7.5,7.5,6,72,0.39,4,0.04,0,0,4,0.03,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,5.7,1.8,0,0,0,0,5.7,1.8,0,0,0,0.00%,NA,0,0,4,3,45,0,0.00%,15,11.2,0.04,45,11.2,0,1,0.08,0.12,45,Seyi Ajirotutu3
Stephen Burton,MIN,WR,0.00,0.00,0.00,236,23,2011,2,2012,150,170,6,12,11,3.00%,1.70,-0.49,5.40,0.05,1.21,35.00,4.0%,1.6%,14.5,12,9.5,14.5,14.5,14.5,12,167,0.21,11,0.03,0,0,11,0.02,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,20.4,-5.9,0,0,0,0,20.4,-5.9,0,0,0,0.00%,NA,0,0,11,5,35,1,9.09%,7,3.2,0.03,59,5.4,21,0.59,0.02,0.06,80,Stephen Burton2
Stephen Hill,NYJ,WR,0.00,0.00,0.00,43,21,2012,1,2012,96,94,3,11,47,14.00%,7.28,-1.45,13.40,0.37,5.84,84.00,17.7%,6.3%,64.2,53.7,43.2,64.2,64.2,64.2,53.7,412,0.54,47,0.14,0,0,47,0.07,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,80.1,-15.9,0,0,0,0,80.1,-15.9,0,0,0,0.00%,NA,0,0,47,21,252,3,6.38%,12,5.4,0.14,631,13.4,32,0.4,0.21,0.36,663,Stephen Hill1
T.J. Graham,BUF,WR,0.00,0.00,0.00,69,23,2012,1,2012,88,107,4,15,59,12.00%,6.21,-1.56,0.00,0.37,4.65,327.00,11.5%,8.3%,69.7,54.2,38.7,69.7,69.7,69.7,54.2,696,0.73,58,0.12,1,0,59,0.07,0,0,0,NaN%,0,0,NA,NA,0,0,NaN%,NA,93.1,-23.4,0,0,0.7,-0.2,92.4,-23.2,1,5,0,0.00%,5,0,0,58,31,322,1,1.72%,10.4,5.6,0.12,0,0,0,Inf,0,0.18,0,T.J. Graham1
